week_number,week_start_date,week_end_date,days_in_week,goal_minutes,week_adherence,basic_week_adherence,smart_duration_sum,student_id
45,2024-11-04,2024-11-10 00:00:00.000000,7,300,38.477777777777774,100.0,115.43333333333334,787
46,2024-11-11,2024-11-17 00:00:00.000000,7,300,46.58888888888889,100.0,139.76666666666668,787
47,2024-11-18,2024-11-24 00:00:00.000000,7,300,51.53888888888889,100.0,154.61666666666667,787
48,2024-11-25,2024-12-01 00:00:00.000000,7,300,8.505555555555555,28.35185185185185,25.516666666666666,787
49,2024-12-02,2024-12-08 00:00:00.000000,7,300,51.072222222222216,100.0,153.21666666666667,787
50,2024-12-09,2024-12-12 14:30:26.155378,4,300,52.830555555555556,100.0,90.56666666666666,787
1,2024-01-01,2024-01-07 00:00:00.000000,7,0,0.0,0.0,0.0,795
2,2024-01-08,2024-01-14 00:00:00.000000,7,90,100.0,100.0,270.75,795
3,2024-01-15,2024-01-21 00:00:00.000000,7,90,100.0,100.0,633.3666666666667,795
4,2024-01-22,2024-01-28 00:00:00.000000,7,90,100.0,100.0,305.06666666666666,795
5,2024-01-29,2024-02-04 00:00:00.000000,7,90,100.0,100.0,741.7833333333333,795
6,2024-02-05,2024-02-11 00:00:00.000000,7,90,100.0,100.0,172.11666666666667,795
7,2024-02-12,2024-02-18 00:00:00.000000,7,90,100.0,100.0,421.56666666666666,795
8,2024-02-19,2024-02-25 00:00:00.000000,7,90,100.0,100.0,477.55,795
9,2024-02-26,2024-03-03 00:00:00.000000,7,90,100.0,100.0,90.45,795
10,2024-03-04,2024-03-10 00:00:00.000000,7,90,0.0,0.0,0.0,795
11,2024-03-11,2024-03-17 00:00:00.000000,7,90,23.61111111111111,23.61111111111111,21.25,795
12,2024-03-18,2024-03-24 00:00:00.000000,7,90,100.0,100.0,90.7,795
13,2024-03-25,2024-03-31 00:00:00.000000,7,90,100.0,100.0,120.45,795
14,2024-04-01,2024-04-07 00:00:00.000000,7,90,100.0,100.0,1077.9833333333333,795
15,2024-04-08,2024-04-14 00:00:00.000000,7,90,100.0,100.0,342.25,795
16,2024-04-15,2024-04-21 00:00:00.000000,7,120,100.0,100.0,634.2333333333333,795
17,2024-04-22,2024-04-28 00:00:00.000000,7,150,100.0,100.0,442.1333333333333,795
18,2024-04-29,2024-05-05 00:00:00.000000,7,150,100.0,100.0,620.8833333333333,795
19,2024-05-06,2024-05-12 00:00:00.000000,7,150,100.0,100.0,402.6166666666667,795
20,2024-05-13,2024-05-19 00:00:00.000000,7,150,100.0,100.0,512.1833333333333,795
21,2024-05-20,2024-05-26 00:00:00.000000,7,150,100.0,100.0,397.05,795
22,2024-05-27,2024-06-02 00:00:00.000000,7,150,100.0,100.0,210.96666666666667,795
23,2024-06-03,2024-06-09 00:00:00.000000,7,150,100.0,100.0,449.8333333333333,795
24,2024-06-10,2024-06-16 00:00:00.000000,7,150,100.0,100.0,310.95,795
25,2024-06-17,2024-06-23 00:00:00.000000,7,0,0.0,0.0,0.0,795
26,2024-06-24,2024-06-30 00:00:00.000000,7,150,73.82222222222222,100.0,110.73333333333333,795
27,2024-07-01,2024-07-07 00:00:00.000000,7,150,100.0,100.0,721.9666666666667,795
28,2024-07-08,2024-07-14 00:00:00.000000,7,150,100.0,100.0,480.65,795
29,2024-07-15,2024-07-21 00:00:00.000000,7,200,100.0,100.0,386.68333333333334,795
30,2024-07-22,2024-07-28 00:00:00.000000,7,0,0.0,0.0,0.0,795
31,2024-07-29,2024-08-04 00:00:00.000000,7,300,53.83888888888889,100.0,161.51666666666668,795
32,2024-08-05,2024-08-11 00:00:00.000000,7,300,19.37222222222222,64.57407407407408,58.11666666666667,795
33,2024-08-12,2024-08-18 00:00:00.000000,7,300,81.18333333333334,100.0,243.55,795
34,2024-08-19,2024-08-25 00:00:00.000000,7,300,37.00555555555555,100.0,111.01666666666667,795
35,2024-08-26,2024-09-01 00:00:00.000000,7,0,0.0,0.0,0.0,795
36,2024-09-02,2024-09-08 00:00:00.000000,7,0,0.0,0.0,0.0,795
37,2024-09-09,2024-09-15 00:00:00.000000,7,0,0.0,0.0,0.0,795
38,2024-09-16,2024-09-22 00:00:00.000000,7,0,0.0,0.0,0.0,795
39,2024-09-23,2024-09-29 00:00:00.000000,7,300,0.0,0.0,0.0,795
40,2024-09-30,2024-10-06 00:00:00.000000,7,0,0.0,0.0,0.0,795
41,2024-10-07,2024-10-13 00:00:00.000000,7,0,0.0,0.0,0.0,795
42,2024-10-14,2024-10-20 00:00:00.000000,7,0,0.0,0.0,0.0,795
43,2024-10-21,2024-10-27 00:00:00.000000,7,0,0.0,0.0,0.0,795
44,2024-10-28,2024-11-03 00:00:00.000000,7,0,0.0,0.0,0.0,795
45,2024-11-04,2024-11-10 00:00:00.000000,7,0,0.0,0.0,0.0,795
46,2024-11-11,2024-11-17 00:00:00.000000,7,0,0.0,0.0,0.0,795
47,2024-11-18,2024-11-24 00:00:00.000000,7,0,0.0,0.0,0.0,795
48,2024-11-25,2024-12-01 00:00:00.000000,7,0,0.0,0.0,0.0,795
49,2024-12-02,2024-12-08 00:00:00.000000,7,0,0.0,0.0,0.0,795
50,2024-12-09,2024-12-12 14:30:26.155378,4,0,0.0,0.0,0.0,795
1,2024-01-01,2024-01-07 00:00:00.000000,7,0,0.0,0.0,0.0,853
2,2024-01-08,2024-01-14 00:00:00.000000,7,90,1.2407407407407407,1.2407407407407407,1.1166666666666667,853
3,2024-01-15,2024-01-21 00:00:00.000000,7,90,62.09259259259259,62.09259259259259,55.88333333333333,853
4,2024-01-22,2024-01-28 00:00:00.000000,7,90,100.0,100.0,90.86666666666666,853
5,2024-01-29,2024-02-04 00:00:00.000000,7,90,100.0,100.0,151.33333333333334,853
6,2024-02-05,2024-02-11 00:00:00.000000,7,90,100.0,100.0,90.93333333333334,853
7,2024-02-12,2024-02-18 00:00:00.000000,7,0,0.0,0.0,0.0,853
8,2024-02-19,2024-02-25 00:00:00.000000,7,90,80.85185185185185,80.85185185185185,72.76666666666667,853
9,2024-02-26,2024-03-03 00:00:00.000000,7,90,71.51851851851852,71.51851851851852,64.36666666666666,853
10,2024-03-04,2024-03-10 00:00:00.000000,7,90,33.46296296296296,33.46296296296296,30.116666666666667,853
11,2024-03-11,2024-03-17 00:00:00.000000,7,90,100.0,100.0,90.55,853
12,2024-03-18,2024-03-24 00:00:00.000000,7,90,100.0,100.0,91.23333333333333,853
13,2024-03-25,2024-03-31 00:00:00.000000,7,90,100.0,100.0,120.86666666666666,853
14,2024-04-01,2024-04-07 00:00:00.000000,7,90,100.0,100.0,90.68333333333334,853
15,2024-04-08,2024-04-14 00:00:00.000000,7,90,100.0,100.0,120.85,853
16,2024-04-15,2024-04-21 00:00:00.000000,7,90,100.0,100.0,90.53333333333333,853
17,2024-04-22,2024-04-28 00:00:00.000000,7,105,86.14285714285714,100.0,90.45,853
18,2024-04-29,2024-05-05 00:00:00.000000,7,90,100.0,100.0,150.68333333333334,853
19,2024-05-06,2024-05-12 00:00:00.000000,7,90,100.0,100.0,120.86666666666666,853
20,2024-05-13,2024-05-19 00:00:00.000000,7,90,67.0925925925926,67.0925925925926,60.38333333333333,853
21,2024-05-20,2024-05-26 00:00:00.000000,7,150,100.0,100.0,151.51666666666668,853
22,2024-05-27,2024-06-02 00:00:00.000000,7,150,80.80000000000001,100.0,121.2,853
23,2024-06-03,2024-06-09 00:00:00.000000,7,90,100.0,100.0,222.35,853
24,2024-06-10,2024-06-16 00:00:00.000000,7,90,100.0,100.0,111.16666666666667,853
25,2024-06-17,2024-06-23 00:00:00.000000,7,150,74.0111111111111,100.0,111.01666666666667,853
26,2024-06-24,2024-06-30 00:00:00.000000,7,90,100.0,100.0,171.86666666666667,853
27,2024-07-01,2024-07-07 00:00:00.000000,7,150,87.45555555555555,100.0,131.18333333333334,853
28,2024-07-08,2024-07-14 00:00:00.000000,7,90,100.0,100.0,90.5,853
29,2024-07-15,2024-07-21 00:00:00.000000,7,150,69.58888888888889,100.0,104.38333333333334,853
30,2024-07-22,2024-07-28 00:00:00.000000,7,90,33.666666666666664,33.666666666666664,30.3,853
31,2024-07-29,2024-08-04 00:00:00.000000,7,90,100.0,100.0,91.11666666666666,853
32,2024-08-05,2024-08-11 00:00:00.000000,7,90,100.0,100.0,121.63333333333334,853
33,2024-08-12,2024-08-18 00:00:00.000000,7,150,100.0,100.0,274.0,853
34,2024-08-19,2024-08-25 00:00:00.000000,7,90,100.0,100.0,181.91666666666666,853
35,2024-08-26,2024-09-01 00:00:00.000000,7,90,100.0,100.0,290.8833333333333,853
36,2024-09-02,2024-09-08 00:00:00.000000,7,90,100.0,100.0,192.3,853
37,2024-09-09,2024-09-15 00:00:00.000000,7,90,100.0,100.0,243.51666666666668,853
38,2024-09-16,2024-09-22 00:00:00.000000,7,90,100.0,100.0,211.85,853
39,2024-09-23,2024-09-29 00:00:00.000000,7,90,100.0,100.0,154.65,853
40,2024-09-30,2024-10-06 00:00:00.000000,7,90,100.0,100.0,191.85,853
41,2024-10-07,2024-10-13 00:00:00.000000,7,300,49.166666666666664,100.0,147.5,853
42,2024-10-14,2024-10-20 00:00:00.000000,7,300,83.39999999999999,100.0,250.2,853
43,2024-10-21,2024-10-27 00:00:00.000000,7,300,50.427777777777784,100.0,151.28333333333333,853
44,2024-10-28,2024-11-03 00:00:00.000000,7,90,100.0,100.0,177.1,853
45,2024-11-04,2024-11-10 00:00:00.000000,7,90,100.0,100.0,212.7,853
46,2024-11-11,2024-11-17 00:00:00.000000,7,90,100.0,100.0,158.93333333333334,853
47,2024-11-18,2024-11-24 00:00:00.000000,7,300,51.933333333333344,100.0,155.8,853
48,2024-11-25,2024-12-01 00:00:00.000000,7,0,0.0,0.0,0.0,853
49,2024-12-02,2024-12-08 00:00:00.000000,7,90,100.0,100.0,100.56666666666666,853
50,2024-12-09,2024-12-12 14:30:26.155378,4,90,100.0,100.0,100.86666666666666,853
1,2024-01-01,2024-01-07 00:00:00.000000,7,90,100.0,100.0,292.43333333333334,859
2,2024-01-08,2024-01-14 00:00:00.000000,7,90,100.0,100.0,161.83333333333334,859
3,2024-01-15,2024-01-21 00:00:00.000000,7,90,100.0,100.0,394.3,859
4,2024-01-22,2024-01-28 00:00:00.000000,7,90,100.0,100.0,461.6,859
5,2024-01-29,2024-02-04 00:00:00.000000,7,90,100.0,100.0,606.5833333333334,859
6,2024-02-05,2024-02-11 00:00:00.000000,7,90,100.0,100.0,441.0833333333333,859
7,2024-02-12,2024-02-18 00:00:00.000000,7,90,100.0,100.0,656.5333333333333,859
8,2024-02-19,2024-02-25 00:00:00.000000,7,90,100.0,100.0,343.45,859
9,2024-02-26,2024-03-03 00:00:00.000000,7,90,100.0,100.0,511.18333333333334,859
10,2024-03-04,2024-03-10 00:00:00.000000,7,90,100.0,100.0,451.18333333333334,859
11,2024-03-11,2024-03-17 00:00:00.000000,7,90,100.0,100.0,301.73333333333335,859
12,2024-03-18,2024-03-24 00:00:00.000000,7,90,100.0,100.0,380.76666666666665,859
13,2024-03-25,2024-03-31 00:00:00.000000,7,90,100.0,100.0,363.96666666666664,859
14,2024-04-01,2024-04-07 00:00:00.000000,7,90,100.0,100.0,472.53333333333336,859
15,2024-04-08,2024-04-14 00:00:00.000000,7,90,100.0,100.0,212.75,859
16,2024-04-15,2024-04-21 00:00:00.000000,7,90,100.0,100.0,521.45,859
17,2024-04-22,2024-04-28 00:00:00.000000,7,200,100.0,100.0,240.43333333333334,859
18,2024-04-29,2024-05-05 00:00:00.000000,7,275,100.0,100.0,563.15,859
19,2024-05-06,2024-05-12 00:00:00.000000,7,90,100.0,100.0,432.1,859
20,2024-05-13,2024-05-19 00:00:00.000000,7,90,100.0,100.0,433.0,859
21,2024-05-20,2024-05-26 00:00:00.000000,7,90,100.0,100.0,394.6166666666667,859
22,2024-05-27,2024-06-02 00:00:00.000000,7,90,100.0,100.0,488.65,859
23,2024-06-03,2024-06-09 00:00:00.000000,7,300,100.0,100.0,423.8666666666667,859
24,2024-06-10,2024-06-16 00:00:00.000000,7,90,100.0,100.0,97.1,859
25,2024-06-17,2024-06-23 00:00:00.000000,7,300,100.0,100.0,430.15,859
26,2024-06-24,2024-06-30 00:00:00.000000,7,90,100.0,100.0,696.3833333333333,859
27,2024-07-01,2024-07-07 00:00:00.000000,7,300,100.0,100.0,355.0,859
28,2024-07-08,2024-07-14 00:00:00.000000,7,300,100.0,100.0,602.6833333333333,859
29,2024-07-15,2024-07-21 00:00:00.000000,7,90,100.0,100.0,521.8166666666667,859
30,2024-07-22,2024-07-28 00:00:00.000000,7,300,93.77777777777777,100.0,281.3333333333333,859
31,2024-07-29,2024-08-04 00:00:00.000000,7,300,100.0,100.0,698.1,859
32,2024-08-05,2024-08-11 00:00:00.000000,7,90,100.0,100.0,391.1666666666667,859
33,2024-08-12,2024-08-18 00:00:00.000000,7,275,100.0,100.0,541.45,859
34,2024-08-19,2024-08-25 00:00:00.000000,7,90,100.0,100.0,465.68333333333334,859
35,2024-08-26,2024-09-01 00:00:00.000000,7,275,100.0,100.0,287.51666666666665,859
36,2024-09-02,2024-09-08 00:00:00.000000,7,90,100.0,100.0,261.68333333333334,859
37,2024-09-09,2024-09-15 00:00:00.000000,7,275,100.0,100.0,281.2,859
38,2024-09-16,2024-09-22 00:00:00.000000,7,90,100.0,100.0,341.0833333333333,859
39,2024-09-23,2024-09-29 00:00:00.000000,7,90,100.0,100.0,227.2,859
40,2024-09-30,2024-10-06 00:00:00.000000,7,275,10.951515151515153,33.46296296296296,30.116666666666667,859
41,2024-10-07,2024-10-13 00:00:00.000000,7,275,100.0,100.0,290.6666666666667,859
42,2024-10-14,2024-10-20 00:00:00.000000,7,0,0.0,0.0,0.0,859
43,2024-10-21,2024-10-27 00:00:00.000000,7,90,100.0,100.0,230.5,859
44,2024-10-28,2024-11-03 00:00:00.000000,7,0,0.0,0.0,0.0,859
45,2024-11-04,2024-11-10 00:00:00.000000,7,275,100.0,100.0,359.48333333333335,859
46,2024-11-11,2024-11-17 00:00:00.000000,7,90,34.7037037037037,34.7037037037037,31.233333333333334,859
47,2024-11-18,2024-11-24 00:00:00.000000,7,275,100.0,100.0,422.28333333333336,859
48,2024-11-25,2024-12-01 00:00:00.000000,7,0,0.0,0.0,0.0,859
49,2024-12-02,2024-12-08 00:00:00.000000,7,0,0.0,0.0,0.0,859
50,2024-12-09,2024-12-12 14:30:26.155378,4,90,100.0,100.0,231.13333333333333,859
1,2024-01-01,2024-01-07 00:00:00.000000,7,0,0.0,0.0,0.0,863
2,2024-01-08,2024-01-14 00:00:00.000000,7,0,0.0,0.0,0.0,863
3,2024-01-15,2024-01-21 00:00:00.000000,7,0,0.0,0.0,0.0,863
4,2024-01-22,2024-01-28 00:00:00.000000,7,0,0.0,0.0,0.0,863
5,2024-01-29,2024-02-04 00:00:00.000000,7,0,0.0,0.0,0.0,863
6,2024-02-05,2024-02-11 00:00:00.000000,7,0,0.0,0.0,0.0,863
7,2024-02-12,2024-02-18 00:00:00.000000,7,0,0.0,0.0,0.0,863
8,2024-02-19,2024-02-25 00:00:00.000000,7,0,0.0,0.0,0.0,863
9,2024-02-26,2024-03-03 00:00:00.000000,7,0,0.0,0.0,0.0,863
10,2024-03-04,2024-03-10 00:00:00.000000,7,0,0.0,0.0,0.0,863
11,2024-03-11,2024-03-17 00:00:00.000000,7,0,0.0,0.0,0.0,863
12,2024-03-18,2024-03-24 00:00:00.000000,7,0,0.0,0.0,0.0,863
13,2024-03-25,2024-03-31 00:00:00.000000,7,0,0.0,0.0,0.0,863
14,2024-04-01,2024-04-07 00:00:00.000000,7,0,0.0,0.0,0.0,863
15,2024-04-08,2024-04-14 00:00:00.000000,7,0,0.0,0.0,0.0,863
16,2024-04-15,2024-04-21 00:00:00.000000,7,0,0.0,0.0,0.0,863
17,2024-04-22,2024-04-28 00:00:00.000000,7,0,0.0,0.0,0.0,863
18,2024-04-29,2024-05-05 00:00:00.000000,7,0,0.0,0.0,0.0,863
19,2024-05-06,2024-05-12 00:00:00.000000,7,0,0.0,0.0,0.0,863
20,2024-05-13,2024-05-19 00:00:00.000000,7,0,0.0,0.0,0.0,863
21,2024-05-20,2024-05-26 00:00:00.000000,7,0,0.0,0.0,0.0,863
22,2024-05-27,2024-06-02 00:00:00.000000,7,0,0.0,0.0,0.0,863
23,2024-06-03,2024-06-09 00:00:00.000000,7,0,0.0,0.0,0.0,863
24,2024-06-10,2024-06-16 00:00:00.000000,7,0,0.0,0.0,0.0,863
25,2024-06-17,2024-06-23 00:00:00.000000,7,0,0.0,0.0,0.0,863
26,2024-06-24,2024-06-30 00:00:00.000000,7,0,0.0,0.0,0.0,863
27,2024-07-01,2024-07-07 00:00:00.000000,7,0,0.0,0.0,0.0,863
28,2024-07-08,2024-07-14 00:00:00.000000,7,0,0.0,0.0,0.0,863
29,2024-07-15,2024-07-21 00:00:00.000000,7,0,0.0,0.0,0.0,863
30,2024-07-22,2024-07-28 00:00:00.000000,7,0,0.0,0.0,0.0,863
31,2024-07-29,2024-08-04 00:00:00.000000,7,0,0.0,0.0,0.0,863
32,2024-08-05,2024-08-11 00:00:00.000000,7,0,0.0,0.0,0.0,863
33,2024-08-12,2024-08-18 00:00:00.000000,7,0,0.0,0.0,0.0,863
34,2024-08-19,2024-08-25 00:00:00.000000,7,0,0.0,0.0,0.0,863
35,2024-08-26,2024-09-01 00:00:00.000000,7,0,0.0,0.0,0.0,863
36,2024-09-02,2024-09-08 00:00:00.000000,7,0,0.0,0.0,0.0,863
37,2024-09-09,2024-09-15 00:00:00.000000,7,0,0.0,0.0,0.0,863
38,2024-09-16,2024-09-22 00:00:00.000000,7,0,0.0,0.0,0.0,863
39,2024-09-23,2024-09-29 00:00:00.000000,7,90,0.0,0.0,0.0,863
40,2024-09-30,2024-10-06 00:00:00.000000,7,0,0.0,0.0,0.0,863
41,2024-10-07,2024-10-13 00:00:00.000000,7,0,0.0,0.0,0.0,863
42,2024-10-14,2024-10-20 00:00:00.000000,7,0,0.0,0.0,0.0,863
43,2024-10-21,2024-10-27 00:00:00.000000,7,0,0.0,0.0,0.0,863
44,2024-10-28,2024-11-03 00:00:00.000000,7,0,0.0,0.0,0.0,863
45,2024-11-04,2024-11-10 00:00:00.000000,7,0,0.0,0.0,0.0,863
46,2024-11-11,2024-11-17 00:00:00.000000,7,0,0.0,0.0,0.0,863
47,2024-11-18,2024-11-24 00:00:00.000000,7,0,0.0,0.0,0.0,863
48,2024-11-25,2024-12-01 00:00:00.000000,7,0,0.0,0.0,0.0,863
49,2024-12-02,2024-12-08 00:00:00.000000,7,0,0.0,0.0,0.0,863
50,2024-12-09,2024-12-12 14:30:26.155378,4,0,0.0,0.0,0.0,863
1,2024-01-01,2024-01-07 00:00:00.000000,7,0,0.0,0.0,0.0,867
2,2024-01-08,2024-01-14 00:00:00.000000,7,0,0.0,0.0,0.0,867
3,2024-01-15,2024-01-21 00:00:00.000000,7,90,100.0,100.0,140.55,867
4,2024-01-22,2024-01-28 00:00:00.000000,7,90,100.0,100.0,140.66666666666666,867
5,2024-01-29,2024-02-04 00:00:00.000000,7,90,100.0,100.0,131.05,867
6,2024-02-05,2024-02-11 00:00:00.000000,7,90,100.0,100.0,151.31666666666666,867
7,2024-02-12,2024-02-18 00:00:00.000000,7,90,100.0,100.0,121.7,867
8,2024-02-19,2024-02-25 00:00:00.000000,7,90,100.0,100.0,122.1,867
9,2024-02-26,2024-03-03 00:00:00.000000,7,90,45.27777777777778,45.27777777777778,40.75,867
10,2024-03-04,2024-03-10 00:00:00.000000,7,90,100.0,100.0,90.46666666666667,867
11,2024-03-11,2024-03-17 00:00:00.000000,7,90,100.0,100.0,92.05,867
12,2024-03-18,2024-03-24 00:00:00.000000,7,90,100.0,100.0,114.35,867
13,2024-03-25,2024-03-31 00:00:00.000000,7,90,100.0,100.0,113.91666666666667,867
14,2024-04-01,2024-04-07 00:00:00.000000,7,90,100.0,100.0,131.81666666666666,867
15,2024-04-08,2024-04-14 00:00:00.000000,7,90,69.46296296296296,69.46296296296296,62.516666666666666,867
16,2024-04-15,2024-04-21 00:00:00.000000,7,90,100.0,100.0,92.76666666666667,867
17,2024-04-22,2024-04-28 00:00:00.000000,7,90,68.46296296296296,68.46296296296296,61.61666666666667,867
18,2024-04-29,2024-05-05 00:00:00.000000,7,90,100.0,100.0,152.53333333333333,867
19,2024-05-06,2024-05-12 00:00:00.000000,7,90,67.5925925925926,67.5925925925926,60.833333333333336,867
20,2024-05-13,2024-05-19 00:00:00.000000,7,90,69.53703703703704,69.53703703703704,62.583333333333336,867
21,2024-05-20,2024-05-26 00:00:00.000000,7,90,68.2962962962963,68.2962962962963,61.46666666666667,867
22,2024-05-27,2024-06-02 00:00:00.000000,7,90,33.7962962962963,33.7962962962963,30.416666666666668,867
23,2024-06-03,2024-06-09 00:00:00.000000,7,90,91.44444444444444,91.44444444444444,82.3,867
24,2024-06-10,2024-06-16 00:00:00.000000,7,90,95.42592592592594,95.42592592592594,85.88333333333334,867
25,2024-06-17,2024-06-23 00:00:00.000000,7,90,33.77777777777778,33.77777777777778,30.4,867
26,2024-06-24,2024-06-30 00:00:00.000000,7,90,0.0,0.0,0.0,867
27,2024-07-01,2024-07-07 00:00:00.000000,7,90,80.16666666666667,80.16666666666667,72.15,867
28,2024-07-08,2024-07-14 00:00:00.000000,7,90,68.70370370370371,68.70370370370371,61.833333333333336,867
29,2024-07-15,2024-07-21 00:00:00.000000,7,90,67.75925925925927,67.75925925925927,60.983333333333334,867
30,2024-07-22,2024-07-28 00:00:00.000000,7,90,34.96296296296296,34.96296296296296,31.466666666666665,867
31,2024-07-29,2024-08-04 00:00:00.000000,7,90,79.81481481481481,79.81481481481481,71.83333333333333,867
32,2024-08-05,2024-08-11 00:00:00.000000,7,90,68.27777777777779,68.27777777777779,61.45,867
33,2024-08-12,2024-08-18 00:00:00.000000,7,90,62.2037037037037,62.2037037037037,55.983333333333334,867
34,2024-08-19,2024-08-25 00:00:00.000000,7,90,22.77777777777778,22.77777777777778,20.5,867
35,2024-08-26,2024-09-01 00:00:00.000000,7,90,0.0,0.0,0.0,867
36,2024-09-02,2024-09-08 00:00:00.000000,7,90,33.81481481481482,33.81481481481482,30.433333333333334,867
37,2024-09-09,2024-09-15 00:00:00.000000,7,90,45.7037037037037,45.7037037037037,41.13333333333333,867
38,2024-09-16,2024-09-22 00:00:00.000000,7,90,0.0,0.0,0.0,867
39,2024-09-23,2024-09-29 00:00:00.000000,7,90,56.44444444444444,56.44444444444444,50.8,867
40,2024-09-30,2024-10-06 00:00:00.000000,7,90,0.0,0.0,0.0,867
41,2024-10-07,2024-10-13 00:00:00.000000,7,90,22.425925925925927,22.425925925925927,20.183333333333334,867
42,2024-10-14,2024-10-20 00:00:00.000000,7,90,33.407407407407405,33.407407407407405,30.066666666666666,867
43,2024-10-21,2024-10-27 00:00:00.000000,7,90,46.074074074074076,46.074074074074076,41.46666666666667,867
44,2024-10-28,2024-11-03 00:00:00.000000,7,90,0.0,0.0,0.0,867
45,2024-11-04,2024-11-10 00:00:00.000000,7,90,34.388888888888886,34.388888888888886,30.95,867
46,2024-11-11,2024-11-17 00:00:00.000000,7,90,34.31481481481482,34.31481481481482,30.883333333333333,867
47,2024-11-18,2024-11-24 00:00:00.000000,7,90,34.48148148148149,34.48148148148149,31.033333333333335,867
48,2024-11-25,2024-12-01 00:00:00.000000,7,90,22.37037037037037,22.37037037037037,20.133333333333333,867
49,2024-12-02,2024-12-08 00:00:00.000000,7,90,0.0,0.0,0.0,867
50,2024-12-09,2024-12-12 14:30:26.155378,4,90,0.0,0.0,0.0,867
1,2024-01-01,2024-01-07 00:00:00.000000,7,0,0.0,0.0,0.0,882
2,2024-01-08,2024-01-14 00:00:00.000000,7,0,0.0,0.0,0.0,882
3,2024-01-15,2024-01-21 00:00:00.000000,7,90,1.5000000000000002,1.5000000000000002,1.35,882
4,2024-01-22,2024-01-28 00:00:00.000000,7,90,61.42592592592593,61.42592592592593,55.28333333333333,882
5,2024-01-29,2024-02-04 00:00:00.000000,7,90,59.64814814814814,59.64814814814814,53.68333333333333,882
6,2024-02-05,2024-02-11 00:00:00.000000,7,90,100.0,100.0,122.95,882
7,2024-02-12,2024-02-18 00:00:00.000000,7,90,100.0,100.0,127.85,882
8,2024-02-19,2024-02-25 00:00:00.000000,7,90,33.48148148148148,33.48148148148148,30.133333333333333,882
9,2024-02-26,2024-03-03 00:00:00.000000,7,90,100.0,100.0,145.78333333333333,882
10,2024-03-04,2024-03-10 00:00:00.000000,7,90,33.48148148148148,33.48148148148148,30.133333333333333,882
11,2024-03-11,2024-03-17 00:00:00.000000,7,0,0.0,0.0,0.0,882
12,2024-03-18,2024-03-24 00:00:00.000000,7,90,33.666666666666664,33.666666666666664,30.3,882
13,2024-03-25,2024-03-31 00:00:00.000000,7,90,100.0,100.0,101.38333333333334,882
14,2024-04-01,2024-04-07 00:00:00.000000,7,90,100.0,100.0,111.96666666666667,882
15,2024-04-08,2024-04-14 00:00:00.000000,7,0,0.0,0.0,0.0,882
16,2024-04-15,2024-04-21 00:00:00.000000,7,90,78.01851851851852,78.01851851851852,70.21666666666667,882
17,2024-04-22,2024-04-28 00:00:00.000000,7,90,68.22222222222221,68.22222222222221,61.4,882
18,2024-04-29,2024-05-05 00:00:00.000000,7,0,0.0,0.0,0.0,882
19,2024-05-06,2024-05-12 00:00:00.000000,7,90,67.85185185185185,67.85185185185185,61.06666666666667,882
20,2024-05-13,2024-05-19 00:00:00.000000,7,150,68.62222222222223,100.0,102.93333333333334,882
21,2024-05-20,2024-05-26 00:00:00.000000,7,150,40.38888888888889,67.31481481481481,60.583333333333336,882
22,2024-05-27,2024-06-02 00:00:00.000000,7,150,62.86666666666666,100.0,94.3,882
23,2024-06-03,2024-06-09 00:00:00.000000,7,150,46.955555555555556,78.25925925925927,70.43333333333334,882
24,2024-06-10,2024-06-16 00:00:00.000000,7,0,0.0,0.0,0.0,882
