student_id,adherence%,basic_adherence%,smart_duration,intervals,total_duration
1363,0.4,0.4,18,0,24
1369,0.9822962962962962,1.1159259259259258,62,1,168
1371,0.10296296296296296,0.10296296296296296,5,0,7
1372,0.0,0.0,0,0,3
1373,23.97888888888889,23.97888888888889,1441,10,2525
1374,21.400592592592588,29.62333333333333,1587,12,1887
1377,7.884814814814815,11.35074074074074,706,5,1136
1378,17.272836940836942,28.89481481481481,2290,6,3898
1381,1.13,1.3551851851851853,87,6,118
1382,18.56612962962963,30.488518518518518,2023,3,2686
1383,0.0,0.0,0,0,0
1387,1.44,1.44,65,1,132
1398,3.5985185185185187,4.192592592592592,308,27,484
1404,7.7832592592592595,12.456296296296298,864,65,2385
1405,2.835555555555555,2.835555555555555,182,0,511
1408,0.07222222222222223,0.12037037037037038,5,0,8
1409,19.408888888888885,19.408888888888885,1066,0,2409
1412,2.170740740740741,2.170740740740741,120,1,155
1413,4.305925925925926,4.305925925925926,216,1,351
1415,1.5418518518518518,1.5418518518518518,250,0,706
1416,0.0,0.0,0,0,60
1420,0.1748148148148148,0.1748148148148148,8,0,16
1421,0.0,0.0,0,0,1
1422,0.0,0.0,0,0,0
1423,1.4792592592592593,1.4792592592592593,77,0,945
1427,0.0611111111111111,0.0611111111111111,22,0,55
1429,0.0,0.0,0,0,1
1430,23.68703703703704,23.68703703703704,2223,0,3002
1431,0.9455555555555556,0.9455555555555556,43,0,66
1433,1.869037037037037,2.8740740740740742,169,1,771
1434,13.12164021164021,13.368518518518519,708,0,905
1437,0.40355555555555556,0.6725925925925925,30,0,43
1439,8.881037037037036,11.302962962962964,725,15,3968
1441,0.7533333333333332,1.2555555555555555,56,0,122
1442,1.4144444444444444,2.3574074074074076,106,0,130
1444,4.011555555555557,6.0092592592592595,331,0,366
1447,1.1603703703703703,1.4322222222222223,95,0,183
1451,9.374,13.314814814814815,815,0,1110
1452,13.99074074074074,13.99074074074074,755,15,1032
1458,7.077777777777779,7.077777777777779,339,0,481
1461,2.9304444444444444,3.4670370370370365,162,1,240
1464,2.542,3.78962962962963,221,3,431
1474,5.623333333333334,9.341111111111111,422,0,578
1475,2.4656296296296296,3.9637037037037035,178,5,271
1476,0.0,0.0,30,0,34
1477,9.585555555555555,13.505925925925926,977,12,1254
1479,6.91074074074074,8.468148148148149,520,8,727
1480,0.04755555555555556,0.07925925925925927,34,0,66
1489,0.0,0.0,0,0,0
1491,0.0,0.0,0,0,0
1493,1.170074074074074,1.4288888888888889,64,0,177
1494,0.0,0.0,0,0,0
1510,0.4674074074074074,0.4674074074074074,22,3,125
1516,0.2444444444444445,0.2444444444444445,11,0,28
1519,7.2297777777777785,11.267037037037037,621,0,803
1520,8.697744444444444,12.615185185185188,1264,17,1461
1538,0.0,0.0,123,0,197
1546,0.6933333333333334,0.6933333333333334,31,0,54
1567,11.091440211640212,14.0,1412,1,1891
1571,9.939444444444444,12.356666666666664,600,0,971
1572,2.5385185185185186,2.5385185185185186,114,0,209
1576,0.6551111111111111,0.9222222222222224,42,4,76
1577,17.523666666666667,20.0,2888,33,3929
1580,0.01851851851851852,0.01851851851851852,1,0,23
1582,0.0,0.0,0,0,0
1583,0.66,0.66,45,0,107
1585,0.0,0.0,0,0,1
1586,0.99,0.99,45,0,70
1588,0.0,0.0,0,0,0
1590,0.0,0.0,0,0,3
1597,3.1329629629629627,3.1329629629629627,156,0,235
1607,21.34925925925926,21.34925925925926,1628,31,1787
1608,4.897555555555555,8.14,393,0,546
1612,1.3082222222222222,2.1803703703703703,98,0,187
1613,0.0,0.0,0,0,0
1618,0.6106666666666666,1.0177777777777777,46,0,59
1619,0.13466666666666666,0.22444444444444442,10,0,20
1622,0.5933333333333334,0.9888888888888888,44,0,54
1638,1.3366666666666667,1.3366666666666667,60,0,84
1641,0.0,0.0,0,0,14
1643,0.0,0.0,0,0,1
1644,0.001111111111111111,0.001111111111111111,0,0,22
1646,3.148444444444445,5.247407407407407,266,6,333
1648,12.479269841269842,14.822222222222223,1316,10,1642
1649,2.543111111111111,3.5377777777777775,170,0,278
1657,0.0,0.0,0,0,0
1658,0.08888888888888889,0.14814814814814817,7,0,18
1661,9.302962962962964,9.302962962962964,816,0,921
1671,11.422033333333335,14.0,1516,0,1702
1675,0.537111111111111,0.8951851851851853,40,0,60
1681,0.3873333333333333,0.6455555555555555,29,0,45
1682,1.4342962962962964,2.0485185185185184,103,0,518
1684,8.0,8.0,882,0,1067
1685,3.3192592592592596,3.3192592592592596,185,1,287
1686,0.0,0.0,0,0,0
1688,11.787037037037036,11.787037037037036,593,0,1244
1691,4.773555555555555,7.771111111111112,479,0,873
1700,10.454880952380952,14.007407407407408,953,0,1410
1701,6.6211111111111105,6.6211111111111105,479,0,670
1703,2.562888888888889,4.271481481481481,192,0,266
1704,6.527037037037037,6.527037037037037,426,0,734
1705,3.8093333333333335,5.493703703703703,286,0,352
1706,13.76688888888889,14.0,1738,29,2184
1707,4.50574074074074,5.12037037037037,246,0,368
1708,2.3786666666666667,3.964444444444444,209,0,398
1709,7.7604444444444445,9.144444444444444,555,0,801
1710,0.0,0.0,0,0,0
1714,6.0,6.0,308,1,372
1720,1.443111111111111,2.4044444444444446,110,0,223
1721,0.0,0.0,0,0,0
1724,7.174074074074075,7.174074074074075,375,1,560
1727,0.018222222222222223,0.03037037037037037,18,0,135
1729,0.5044444444444445,0.5044444444444445,23,0,24
1730,0.9022222222222224,0.9022222222222224,41,1,44
1731,0.05333333333333333,0.05333333333333333,7,0,40
1733,0.0,0.0,0,0,2
1735,0.48466666666666663,0.8077777777777778,97,0,117
1736,0.0,0.0,0,0,2
1738,7.375925925925926,7.375925925925926,643,0,914
1741,0.0,0.0,0,0,1
1742,1.494666666666667,2.491111111111111,112,0,204
1745,0.0,0.0,0,0,0
1747,0.8335555555555556,1.3892592592592594,93,0,154
1750,2.0,2.0,201,3,265
