week_number,week_start_date,week_end_date,days_in_week,goal_minutes,week_adherence,basic_week_adherence,smart_duration_sum,student_id
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1661
1,2024-12-10,2024-12-16,7,250,95.26666666666667,100.0,238.16666666666666,1671
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1675
1,2024-12-10,2024-12-16,7,150,19.366666666666667,32.27777777777778,29.05,1681
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1682
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1684
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1685
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1686
1,2024-12-10,2024-12-16,7,90,11.444444444444445,11.444444444444445,10.3,1688
1,2024-12-10,2024-12-16,7,90,0.0,0.0,0.0,1691
1,2024-12-10,2024-12-16,7,200,17.525,38.94444444444444,35.05,1700
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1701
1,2024-12-10,2024-12-16,7,150,27.01111111111111,45.01851851851852,40.516666666666666,1703
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1704
1,2024-12-10,2024-12-16,7,150,17.177777777777777,28.629629629629626,25.766666666666666,1705
1,2024-12-10,2024-12-16,7,150,61.544444444444444,100.0,92.31666666666666,1706
1,2024-12-10,2024-12-16,7,120,28.111111111111114,37.48148148148148,33.733333333333334,1707
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1708
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1709
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1710
1,2024-12-10,2024-12-16,7,90,66.92592592592592,66.92592592592592,60.233333333333334,1714
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1720
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1721
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1724
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1727
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1729
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1730
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1731
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1733
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1735
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1736
1,2024-12-10,2024-12-16,7,90,100.0,100.0,142.06666666666666,1738
1,2024-12-10,2024-12-16,7,0,0.0,0.0,0.0,1741
1,2024-12-10,2024-12-16,7,150,16.56666666666667,27.611111111111114,24.85,1742
1,2024-12-10,2024-12-16,7,90,0.0,0.0,0.0,1745
1,2024-12-10,2024-12-16,7,150,0.0,0.0,0.0,1747
1,2024-12-10,2024-12-16,7,150,100.0,100.0,200.63333333333333,1750
